num_corre,dia_ocu,ano_ocu,hora_ocu,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,area_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,fall_les,int_o_noint,anio
9416,2,2016,20,4,6,106,1,2,99,1,33,1,1,69,1,9999,5,5,5,7,4,3,6,2,1,2016
9417,2,2016,3,4,6,101,1,1,12,1,999,1,99,999,99,9999,5,16,12,18,1,1,6,2,1,2016
9418,2,2016,21,4,6,101,1,1,11,1,999,1,1,28,2,2003,5,16,12,18,4,3,4,2,1,2016
9419,2,2016,11,4,6,112,1,2,99,1,12,2,11,48,2,2007,5,1,1,3,2,1,4,2,1,2016
9420,2,2016,22,4,6,112,1,1,99,1,33,1,99,999,2,9999,5,5,5,7,4,3,6,2,1,2016
9421,2,2016,3,4,6,117,1,1,99,2,30,1,4,3,7,2015,5,5,5,7,1,1,5,2,1,2016
9422,2,2016,20,4,6,1905,19,2,99,1,60,1,6,999,99,9999,5,11,11,13,4,3,6,1,2,2016
9423,2,2016,18,4,6,1202,12,1,99,2,55,1,3,48,2,9999,5,10,10,12,4,3,6,1,2,2016
9424,2,2016,12,4,6,1604,16,2,99,2,5,2,3,52,6,9999,5,1,1,2,3,2,6,2,1,2016
9425,2,2016,15,4,6,1616,16,2,99,2,16,2,4,999,99,9999,5,2,2,4,3,2,6,2,1,2016
9426,3,2016,3,4,7,101,1,1,9,1,35,1,1,999,99,9999,5,6,6,8,1,1,6,2,1,2016
9427,3,2016,17,4,7,101,1,1,7,1,11,2,1,48,4,2011,5,1,1,3,3,2,5,2,1,2016
9428,3,2016,12,4,7,2201,22,2,99,1,73,1,1,52,9,1998,5,13,11,15,3,2,3,1,2,2016
9429,3,2016,0,4,7,1002,10,2,99,1,62,1,99,999,99,9999,5,11,11,13,1,1,6,1,2,2016
9430,3,2016,9,4,7,1001,10,2,99,1,56,1,4,999,99,9999,5,10,10,12,2,1,6,1,2,2016
9431,3,2016,20,4,7,1105,11,2,99,1,60,1,99,999,99,9999,5,11,11,13,4,3,6,1,2,2016
9432,3,2016,23,4,7,1312,13,2,99,1,35,1,3,999,3,9999,5,6,6,8,4,3,6,1,2,2016
9433,3,2016,7,4,7,1312,13,2,99,1,19,1,99,999,99,9999,5,2,2,4,2,1,6,1,2,2016
9434,3,2016,20,4,7,1416,14,2,99,1,37,1,4,999,99,9999,5,6,6,8,4,3,6,2,2,2016
9435,3,2016,20,4,7,1416,14,2,99,1,26,1,4,999,99,9999,5,4,4,6,4,3,6,2,2,2016
9436,3,2016,20,4,7,1416,14,2,99,1,50,1,4,999,99,9999,5,9,9,11,4,3,6,2,2,2016
9437,3,2016,18,4,7,416,4,2,99,1,26,1,4,27,5,9999,5,4,4,6,4,3,6,2,1,2016
9438,4,2016,10,4,1,107,1,2,99,2,62,1,2,999,4,9999,5,11,11,13,2,1,6,2,1,2016
9439,4,2016,18,4,1,117,1,2,99,1,20,1,12,999,99,9999,5,3,3,5,4,3,6,2,1,2016
9440,4,2016,7,4,1,2217,22,2,99,2,83,1,3,69,2,2015,5,15,11,17,2,1,5,1,2,2016
9441,4,2016,19,4,1,2009,20,2,99,1,70,1,10,999,99,9999,5,13,11,15,4,3,6,2,1,2016
9442,4,2016,11,4,1,1905,19,2,99,1,20,1,99,999,99,9999,5,3,3,5,2,1,6,2,1,2016
9443,4,2016,19,4,1,1301,13,2,99,1,57,1,3,999,2,9999,5,10,10,12,4,3,6,2,1,2016
9444,4,2016,2,4,1,1801,18,2,99,2,26,1,1,69,6,2000,5,4,4,6,1,1,4,2,2,2016
9445,4,2016,7,4,1,401,4,1,99,2,39,1,1,999,99,9999,5,6,6,8,2,1,6,2,1,2016
9446,5,2016,20,4,2,107,1,2,99,2,15,2,11,69,2,2008,5,2,2,4,4,3,4,2,1,2016
9447,5,2016,20,4,2,101,1,1,11,1,30,1,1,999,5,9999,5,5,5,7,4,3,6,2,1,2016
9448,5,2016,20,4,2,101,1,1,11,1,999,1,1,999,5,9999,5,16,12,18,4,3,6,2,1,2016
9449,5,2016,15,4,2,511,5,2,99,1,85,1,5,69,2,2008,5,15,11,17,3,2,4,1,2,2016
9450,5,2016,22,4,2,1420,14,2,99,1,19,1,4,999,99,9999,5,2,2,4,4,3,6,1,2,2016
9451,5,2016,19,4,2,401,4,2,99,1,36,1,6,999,99,9999,5,6,6,8,4,3,6,2,1,2016
9452,6,2016,21,4,3,101,1,1,1,1,84,1,3,69,1,1988,5,15,11,17,4,3,2,2,1,2016
9453,6,2016,14,4,3,106,1,1,99,1,53,1,1,999,4,9999,5,9,9,11,3,2,6,1,2,2016
9454,6,2016,14,4,3,117,1,1,99,1,60,1,3,14,7,1980,5,11,11,13,3,2,2,2,1,2016
9455,6,2016,18,4,3,501,5,1,99,1,70,1,4,6,5,9999,5,13,11,15,4,3,6,2,1,2016
9456,6,2016,11,4,3,1701,17,2,99,1,36,1,3,31,99,9999,5,6,6,8,2,1,6,2,1,2016
9457,7,2016,10,4,4,113,1,2,99,1,42,1,1,69,2,1997,5,7,7,9,2,1,3,2,1,2016
9458,7,2016,10,4,4,113,1,2,99,1,23,1,4,32,1,9999,5,3,3,5,2,1,6,2,1,2016
9459,7,2016,12,4,4,511,5,2,99,1,6,2,4,32,3,9999,5,1,1,2,3,2,6,2,1,2016
9460,7,2016,12,4,4,511,5,2,99,2,12,2,4,32,3,9999,5,1,1,3,3,2,6,2,1,2016
9461,7,2016,23,4,4,506,5,1,99,1,47,1,99,999,99,9999,5,8,8,10,4,3,6,2,1,2016
9462,7,2016,21,4,4,1014,10,2,99,1,21,1,99,999,99,9999,5,3,3,5,4,3,6,2,1,2016
9463,7,2016,19,4,4,923,9,1,99,2,7,2,2,69,4,9999,5,1,1,2,4,3,6,2,1,2016
9464,7,2016,22,4,4,806,8,2,99,1,43,1,1,999,99,9999,5,7,7,9,4,3,6,2,1,2016
9465,7,2016,8,4,4,207,2,2,99,1,42,1,4,18,3,9999,5,7,7,9,2,1,6,2,1,2016
9466,7,2016,8,4,4,207,2,2,99,1,42,1,4,18,3,9999,5,7,7,9,2,1,6,2,1,2016
9467,7,2016,12,4,4,1701,17,1,99,1,64,1,4,27,5,2004,5,11,11,13,3,2,4,2,1,2016
9468,7,2016,22,4,4,307,3,2,99,1,42,1,1,56,99,2011,5,7,7,9,4,3,5,2,1,2016
9469,8,2016,16,4,5,101,1,1,11,2,50,1,4,999,99,9999,5,9,9,11,3,2,6,1,2,2016
9470,8,2016,16,4,5,101,1,1,11,2,45,1,4,6,5,9999,5,8,8,10,3,2,6,1,2,2016
9471,8,2016,19,4,5,113,1,1,99,1,5,2,4,6,1,2009,5,1,1,2,4,3,4,2,1,2016
9472,8,2016,21,4,5,113,1,2,99,2,14,2,1,48,4,2006,5,1,1,3,4,3,4,2,1,2016
9473,8,2016,13,4,5,502,5,1,99,1,72,1,4,76,1,2015,5,13,11,15,3,2,5,2,1,2016
9474,8,2016,20,4,5,1105,11,2,99,1,32,1,99,999,99,9999,5,5,5,7,4,3,6,1,2,2016
9475,8,2016,8,4,5,920,9,1,99,1,12,2,1,48,1,9999,5,1,1,3,2,1,6,2,1,2016
9476,8,2016,19,4,5,1507,15,2,99,1,60,1,1,69,6,1993,5,11,11,13,4,3,3,1,2,2016
9477,9,2016,1,4,6,101,1,1,12,2,26,1,1,10,4,2011,5,4,4,6,1,1,5,2,1,2016
9478,9,2016,17,4,6,109,1,1,99,2,6,2,4,999,99,9999,5,1,1,2,3,2,6,2,1,2016
9479,9,2016,14,4,6,601,6,2,99,1,20,1,99,999,99,9999,5,3,3,5,3,2,6,2,1,2016
9480,9,2016,14,4,6,601,6,2,99,1,22,1,99,999,99,9999,5,3,3,5,3,2,6,2,1,2016
9481,9,2016,19,4,6,1013,10,1,99,1,16,2,1,28,2,2004,5,2,2,4,4,3,4,2,2,2016
9482,9,2016,22,4,6,1107,11,2,99,1,23,1,99,999,99,9999,5,3,3,5,4,3,6,1,2,2016
9483,9,2016,22,4,6,1306,13,2,99,1,6,2,3,999,9,9999,5,1,1,2,4,3,6,1,2,2016
9484,9,2016,19,4,6,1616,16,1,99,1,8,2,4,999,99,9999,5,1,1,2,4,3,6,2,1,2016
9485,9,2016,17,4,6,1501,15,1,99,1,10,2,4,67,5,2006,5,1,1,3,3,2,4,2,1,2016
9486,9,2016,0,4,6,1701,17,2,99,1,30,1,99,999,99,9999,5,5,5,7,1,1,6,1,2,2016
9487,9,2016,12,4,6,401,4,1,99,1,67,1,12,999,99,9999,5,12,11,14,3,2,6,1,2,2016
9488,9,2016,18,4,6,308,3,1,99,2,17,2,1,73,5,2000,5,2,2,4,4,3,4,2,2,2016
9489,9,2016,18,4,6,308,3,1,99,1,30,1,1,73,5,2000,5,5,5,7,4,3,4,2,2,2016
9490,10,2016,0,4,7,101,1,1,6,1,33,1,1,999,4,9999,5,5,5,7,1,1,6,1,2,2016
9491,10,2016,14,4,7,101,1,1,18,2,50,1,1,48,11,9999,5,9,9,11,3,2,6,2,1,2016
9492,10,2016,3,4,7,513,5,2,99,1,25,1,1,999,99,9999,5,4,4,6,1,1,6,1,2,2016
9493,10,2016,3,4,7,513,5,2,99,2,26,1,1,999,99,9999,5,4,4,6,1,1,6,2,1,2016
9494,10,2016,8,4,7,1021,10,2,99,1,49,1,1,999,99,9999,5,8,8,10,2,1,6,1,2,2016
9495,10,2016,9,4,7,901,9,1,99,2,22,1,1,69,1,9999,5,3,3,5,2,1,6,2,1,2016
9496,10,2016,14,4,7,1403,14,2,99,1,42,1,1,999,99,9999,5,7,7,9,3,2,6,1,2,2016
9497,11,2016,13,4,1,502,5,2,99,2,4,2,4,18,5,2008,5,1,1,1,3,2,4,2,1,2016
9498,11,2016,11,4,1,901,9,1,99,1,95,1,12,30,6,1990,5,15,11,17,2,1,3,2,1,2016
9499,11,2016,5,4,1,1327,13,2,99,1,23,1,4,76,5,2014,5,3,3,5,1,1,5,2,1,2016
9500,11,2016,18,4,1,1609,16,2,99,1,25,1,1,999,99,9999,5,4,4,6,4,3,6,2,1,2016
9501,11,2016,19,4,1,1507,15,2,99,2,999,1,1,999,99,9999,5,16,12,18,4,3,6,2,1,2016
9502,12,2016,13,4,2,1904,19,2,99,2,68,1,4,76,5,9999,5,12,11,14,3,2,6,1,2,2016
9503,12,2016,7,4,2,513,5,2,99,1,19,1,1,999,99,9999,5,2,2,4,2,1,6,1,2,2016
9504,12,2016,18,4,2,207,2,2,99,2,73,1,14,6,1,9999,5,13,11,15,4,3,6,2,1,2016
9505,12,2016,18,4,2,207,2,2,99,1,5,2,14,6,1,9999,5,1,1,2,4,3,6,2,1,2016
9506,12,2016,6,4,2,1803,18,2,99,1,39,1,4,999,99,9999,5,6,6,8,2,1,6,2,1,2016
9507,12,2016,20,4,2,1701,17,2,99,1,50,1,99,999,99,9999,5,9,9,11,4,3,6,1,2,2016
9508,12,2016,14,4,2,414,4,2,99,1,27,1,4,6,99,2009,5,4,4,6,3,2,4,2,1,2016
9509,13,2016,14,4,3,103,1,2,99,2,42,1,12,30,7,9999,5,7,7,9,3,2,6,1,2,2016
9510,13,2016,19,4,3,2205,22,2,99,1,70,1,99,999,99,9999,5,13,11,15,4,3,6,1,2,2016
9511,13,2016,12,4,3,1901,19,2,99,1,45,1,1,999,4,9999,5,8,8,10,3,2,6,1,2,2016
9512,13,2016,7,4,3,501,5,1,99,1,10,2,4,6,3,9999,5,1,1,3,2,1,6,2,1,2016
9513,13,2016,21,4,3,1020,10,2,99,2,27,1,4,25,5,9999,5,4,4,6,4,3,6,2,1,2016
9514,13,2016,19,4,3,1306,13,2,99,1,55,1,4,27,9,9999,5,10,10,12,4,3,6,1,2,2016
9515,13,2016,2,4,3,1601,16,2,99,1,27,1,99,999,99,9999,5,4,4,6,1,1,6,1,2,2016
9516,13,2016,17,4,3,1501,15,2,99,1,88,1,3,999,1,9999,5,15,11,17,3,2,6,2,1,2016
9517,14,2016,5,4,4,101,1,2,13,2,14,2,99,999,99,9999,5,1,1,3,1,1,6,2,1,2016
9518,15,2016,19,4,5,101,1,1,9,2,53,1,4,67,1,9999,5,9,9,11,4,3,6,2,1,2016
9519,15,2016,8,4,5,101,1,1,7,2,60,1,1,999,2,1988,5,11,11,13,2,1,2,2,1,2016
9520,15,2016,23,4,5,101,1,1,12,1,20,1,99,999,99,9999,5,3,3,5,4,3,6,2,1,2016
9521,15,2016,18,4,5,101,1,1,12,1,43,1,3,69,2,9999,5,7,7,9,4,3,6,2,1,2016
9522,15,2016,21,4,5,1901,19,2,99,1,30,1,99,999,99,9999,5,5,5,7,4,3,6,2,1,2016
9523,15,2016,19,4,5,511,5,2,99,1,65,1,99,999,99,9999,5,12,11,14,4,3,6,1,2,2016
9524,15,2016,21,4,5,1804,18,2,99,1,71,1,6,999,99,9999,5,13,11,15,4,3,6,1,2,2016
9525,15,2016,12,4,5,308,3,2,99,1,53,1,99,999,99,9999,5,9,9,11,3,2,6,1,2,2016
9526,16,2016,19,4,6,101,1,1,9,1,25,1,4,67,1,9999,5,4,4,6,4,3,6,2,1,2016
9527,16,2016,16,4,6,101,1,1,7,1,37,1,4,6,5,2015,5,6,6,8,3,2,5,2,1,2016
9528,16,2016,21,4,6,101,1,1,11,1,59,1,1,69,6,9999,5,10,10,12,4,3,6,2,1,2016
9529,16,2016,20,4,6,112,1,2,99,1,76,1,1,999,5,9999,5,14,11,16,4,3,6,1,2,2016
9530,16,2016,9,4,6,513,5,1,99,1,18,1,1,999,99,9999,5,2,2,4,2,1,6,2,1,2016
9531,16,2016,9,4,6,513,5,1,99,2,17,2,1,999,99,9999,5,2,2,4,2,1,6,2,1,2016
9532,16,2016,9,4,6,513,5,1,99,1,5,2,1,999,99,9999,5,1,1,2,2,1,6,2,1,2016
9533,16,2016,9,4,6,513,5,1,99,2,1,2,1,999,99,9999,5,1,1,1,2,1,6,2,1,2016
9534,16,2016,13,4,6,1102,11,2,99,1,999,1,3,69,10,1984,5,16,12,18,3,2,2,2,2,2016
9535,16,2016,0,4,6,901,9,1,99,1,20,1,4,6,5,9999,5,3,3,5,1,1,6,2,1,2016
9536,16,2016,0,4,6,901,9,1,99,1,40,1,4,6,5,9999,5,7,7,9,1,1,6,2,1,2016
9537,16,2016,0,4,6,901,9,1,99,2,26,1,4,6,5,9999,5,4,4,6,1,1,6,2,1,2016
9538,16,2016,0,4,6,901,9,1,99,2,6,2,4,6,5,9999,5,1,1,2,1,1,6,2,1,2016
9539,16,2016,21,4,6,1216,12,2,99,1,12,2,4,27,5,2013,5,1,1,3,4,3,5,2,2,2016
9540,16,2016,20,4,6,1615,16,2,99,2,69,1,4,32,3,9999,5,12,11,14,4,3,6,1,2,2016
9541,16,2016,4,4,6,406,4,2,99,1,45,1,99,999,99,9999,5,8,8,10,1,1,6,1,2,2016
9542,17,2016,17,4,7,2201,22,2,99,1,21,1,99,999,99,9999,5,3,3,5,3,2,6,1,2,2016
9543,17,2016,19,4,7,1902,19,2,99,1,17,2,99,999,99,9999,5,2,2,4,4,3,6,2,1,2016
9544,17,2016,19,4,7,1902,19,2,99,1,18,1,99,999,99,9999,5,2,2,4,4,3,6,2,1,2016
9545,17,2016,19,4,7,1903,19,2,99,2,999,1,14,999,99,9999,5,16,12,18,4,3,6,2,1,2016
9546,17,2016,5,4,7,1905,19,2,99,1,25,1,99,999,99,9999,5,4,4,6,1,1,6,2,1,2016
9547,17,2016,21,4,7,501,5,2,99,1,60,1,99,999,99,9999,5,11,11,13,4,3,6,1,2,2016
9548,17,2016,10,4,7,502,5,1,99,1,80,1,4,3,5,9999,5,15,11,17,2,1,6,2,1,2016
9549,17,2016,23,4,7,1615,16,2,99,2,999,1,4,20,3,9999,5,16,12,18,4,3,6,1,2,2016
9550,17,2016,5,4,7,1614,16,2,99,1,81,1,99,999,99,9999,5,15,11,17,1,1,6,1,2,2016
9551,17,2016,12,4,7,409,4,2,99,1,13,2,1,69,4,2008,5,1,1,3,3,2,4,2,1,2016
9552,17,2016,23,4,7,401,4,2,99,1,999,1,99,999,99,9999,5,16,12,18,4,3,6,2,1,2016
9553,17,2016,21,4,7,406,4,2,99,2,6,2,99,999,99,9999,5,1,1,2,4,3,6,2,1,2016
9554,17,2016,21,4,7,406,4,2,99,2,999,1,99,999,99,9999,5,16,12,18,4,3,6,2,1,2016
9555,17,2016,13,4,7,309,3,2,99,1,55,1,99,48,6,9999,5,10,10,12,3,2,6,2,1,2016
9556,18,2016,19,4,1,511,5,2,99,1,24,1,4,6,17,2011,5,3,3,5,4,3,5,2,1,2016
9557,18,2016,14,4,1,602,6,2,99,1,34,1,3,999,5,9999,5,5,5,7,3,2,6,1,2,2016
9558,18,2016,13,4,1,1604,16,2,99,2,30,1,3,69,11,1984,5,5,5,7,3,2,2,2,1,2016
9559,18,2016,13,4,1,1604,16,2,99,2,26,1,3,69,11,1984,5,4,4,6,3,2,2,2,1,2016
9560,18,2016,13,4,1,701,7,2,99,1,27,1,3,999,99,9999,5,4,4,6,3,2,6,2,1,2016
9561,19,2016,6,4,2,101,1,1,1,2,57,1,4,25,5,9999,5,10,10,12,2,1,6,2,1,2016
9562,19,2016,9,4,2,111,1,2,99,2,54,1,4,999,99,9999,5,9,9,11,2,1,6,2,1,2016
9563,19,2016,23,4,2,112,1,2,99,1,37,1,99,999,99,9999,5,6,6,8,4,3,6,2,1,2016
9564,19,2016,19,4,2,117,1,1,99,1,76,1,1,28,15,9999,5,14,11,16,4,3,6,2,1,2016
9565,19,2016,23,4,2,1301,13,1,99,1,27,1,99,999,99,9999,5,4,4,6,4,3,6,2,1,2016
9566,19,2016,22,4,2,1601,16,1,99,1,26,1,4,999,99,9999,5,4,4,6,4,3,6,2,1,2016
9567,19,2016,23,4,2,1801,18,2,99,1,38,1,99,999,99,9999,5,6,6,8,4,3,6,1,2,2016
9568,19,2016,0,4,2,1406,14,2,99,1,32,1,5,999,99,9999,5,5,5,7,1,1,6,2,1,2016
9569,19,2016,8,4,2,401,4,2,99,1,73,1,99,999,99,9999,5,13,11,15,2,1,6,1,2,2016
9570,20,2016,13,4,3,111,1,2,99,2,22,1,2,999,5,9999,5,3,3,5,3,2,6,2,1,2016
9571,20,2016,20,4,3,1903,19,2,99,1,40,1,1,999,99,9999,5,7,7,9,4,3,6,1,2,2016
9572,20,2016,8,4,3,1607,16,2,99,1,79,1,5,41,2,2011,5,14,11,16,2,1,5,1,2,2016
9573,20,2016,19,4,3,1411,14,2,99,1,19,1,4,67,4,2014,5,2,2,4,4,3,5,2,1,2016
9574,20,2016,15,4,3,409,4,2,99,1,50,1,99,999,99,9999,5,9,9,11,3,2,6,2,1,2016
9575,21,2016,12,4,4,101,1,1,21,2,8,2,1,999,99,9999,5,1,1,2,3,2,6,2,1,2016
9576,21,2016,10,4,4,109,1,2,99,1,31,1,3,69,4,9999,5,5,5,7,2,1,6,1,2,2016
9577,21,2016,14,4,4,117,1,1,99,1,999,2,1,117,5,9999,5,16,12,18,3,2,6,2,1,2016
9578,21,2016,8,4,4,117,1,1,99,1,30,1,99,999,99,9999,5,5,5,7,2,1,6,2,1,2016
9579,21,2016,21,4,4,1903,19,2,99,1,29,1,99,999,99,9999,5,4,4,6,4,3,6,1,2,2016
9580,21,2016,15,4,4,1601,16,2,99,2,30,1,4,32,1,2012,5,5,5,7,3,2,5,2,1,2016
9581,21,2016,21,4,4,1712,17,2,99,1,15,2,3,69,4,9999,5,2,2,4,4,3,6,2,1,2016
9582,21,2016,21,4,4,1712,17,2,99,2,14,2,3,69,4,9999,5,1,1,3,4,3,6,2,1,2016
9583,22,2016,21,4,5,101,1,1,1,2,53,1,5,31,2,1992,5,9,9,11,4,3,3,2,1,2016
9584,22,2016,16,4,5,101,1,1,7,2,8,2,4,6,3,9999,5,1,1,2,3,2,6,2,1,2016
9585,22,2016,20,4,5,101,1,1,7,1,21,1,4,32,4,2014,5,3,3,5,4,3,5,2,1,2016
9586,22,2016,23,4,5,109,1,2,99,1,24,1,5,999,99,9999,5,3,3,5,4,3,6,2,1,2016
9587,22,2016,18,4,5,505,5,2,99,2,14,2,4,999,99,9999,5,1,1,3,4,3,6,1,2,2016
9588,22,2016,7,4,5,924,9,2,99,1,26,1,1,27,6,1989,5,4,4,6,2,1,2,2,1,2016
9589,22,2016,3,4,5,1319,13,2,99,1,35,1,99,999,99,9999,5,6,6,8,1,1,6,2,1,2016
9590,22,2016,4,4,5,1710,17,2,99,1,42,1,6,999,99,9999,5,7,7,9,1,1,6,1,2,2016
9591,22,2016,9,4,5,1413,14,2,99,2,18,1,14,27,9,9999,5,2,2,4,2,1,6,2,2,2016
9592,23,2016,21,4,6,101,1,1,1,1,25,1,4,6,5,2015,5,4,4,6,4,3,5,2,1,2016
9593,23,2016,8,4,6,101,1,1,7,2,26,1,1,999,99,9999,5,4,4,6,2,1,6,2,1,2016
9594,23,2016,18,4,6,109,1,1,99,2,45,1,2,999,5,9999,5,8,8,10,4,3,6,2,1,2016
9595,23,2016,16,4,6,117,1,1,99,1,49,1,99,999,99,9999,5,8,8,10,3,2,6,1,2,2016
9596,23,2016,3,4,6,1903,19,2,99,1,22,1,99,999,99,9999,5,3,3,5,1,1,6,2,1,2016
9597,23,2016,3,4,6,1903,19,2,99,1,22,1,99,999,99,9999,5,3,3,5,1,1,6,2,1,2016
9598,23,2016,20,4,6,1901,19,2,99,1,56,1,99,999,99,9999,5,10,10,12,4,3,6,1,2,2016
9599,23,2016,6,4,6,1010,10,2,99,1,7,2,3,999,1,1991,5,1,1,2,2,1,3,1,2,2016
9600,23,2016,7,4,6,1105,11,2,99,2,16,2,1,52,4,9999,5,2,2,4,2,1,6,2,2,2016
9601,23,2016,23,4,6,1107,11,2,99,1,24,1,99,999,99,9999,5,3,3,5,4,3,6,2,1,2016
9602,23,2016,22,4,6,1610,16,2,99,1,41,1,99,999,99,9999,5,7,7,9,4,3,6,1,2,2016
9603,23,2016,22,4,6,1501,15,2,99,1,999,1,4,999,5,9999,5,16,12,18,4,3,6,2,1,2016
9604,23,2016,13,4,6,709,7,2,99,2,7,2,9,999,3,9999,5,1,1,2,3,2,6,2,1,2016
9605,23,2016,20,4,6,401,4,1,99,1,85,1,4,999,99,9999,5,15,11,17,4,3,6,2,1,2016
9606,23,2016,21,4,6,401,4,2,99,2,22,1,99,999,99,9999,5,3,3,5,4,3,6,1,2,2016
9607,24,2016,4,4,7,101,1,1,12,1,68,1,99,999,99,9999,5,12,11,14,1,1,6,2,1,2016
9608,24,2016,15,4,7,110,1,2,99,2,17,2,2,52,9,2002,5,2,2,4,3,2,4,2,2,2016
9609,24,2016,15,4,7,110,1,2,99,2,20,1,2,52,9,2002,5,3,3,5,3,2,4,2,2,2016
9610,24,2016,15,4,7,110,1,2,99,2,16,2,2,52,9,2002,5,2,2,4,3,2,4,2,2,2016
9611,24,2016,15,4,7,110,1,2,99,2,32,1,2,52,9,2002,5,5,5,7,3,2,4,1,2,2016
9612,24,2016,15,4,7,110,1,2,99,2,20,1,2,52,9,2002,5,3,3,5,3,2,4,2,1,2016
9613,24,2016,20,4,7,117,1,1,99,1,26,1,99,999,99,9999,5,4,4,6,4,3,6,2,1,2016
9614,24,2016,23,4,7,117,1,1,99,1,46,1,1,69,2,9999,5,8,8,10,4,3,6,2,1,2016
9615,24,2016,6,4,7,2206,22,2,99,1,33,1,99,999,99,9999,5,5,5,7,2,1,6,2,1,2016
9616,24,2016,18,4,7,506,5,2,99,1,19,1,99,999,99,9999,5,2,2,4,4,3,6,2,1,2016
9617,24,2016,19,4,7,601,6,2,99,1,58,1,2,69,7,1990,5,10,10,12,4,3,3,2,1,2016
9618,24,2016,18,4,7,601,6,2,99,1,23,1,2,999,5,9999,5,3,3,5,4,3,6,2,1,2016
9619,24,2016,13,4,7,901,9,1,99,2,11,2,4,6,3,2007,5,1,1,3,3,2,4,2,1,2016
9620,24,2016,13,4,7,901,9,1,99,1,999,2,4,6,3,2007,5,16,12,18,3,2,4,2,1,2016
9621,24,2016,1,4,7,1609,16,2,99,1,30,1,99,999,99,9999,5,5,5,7,1,1,6,2,1,2016
9622,24,2016,23,4,7,1601,16,1,99,1,18,1,99,999,99,9999,5,2,2,4,4,3,6,2,2,2016
9623,24,2016,20,4,7,1504,15,2,99,1,65,1,4,999,99,9999,5,12,11,14,4,3,6,1,2,2016
9624,24,2016,16,4,7,1801,18,2,99,2,18,1,5,30,3,9999,5,2,2,4,3,2,6,2,1,2016
9625,24,2016,21,4,7,1801,18,2,99,1,999,1,99,999,99,9999,5,16,12,18,4,3,6,2,1,2016
9626,24,2016,16,4,7,1406,14,2,99,1,62,1,99,999,99,9999,5,11,11,13,3,2,6,2,1,2016
9627,25,2016,14,4,1,101,1,1,3,1,34,1,1,999,99,9999,5,5,5,7,3,2,6,1,2,2016
9628,25,2016,12,4,1,101,1,1,15,1,56,1,1,69,2,9999,5,10,10,12,3,2,6,2,1,2016
9629,25,2016,20,4,1,1903,19,2,99,1,60,1,99,999,99,9999,5,11,11,13,4,3,6,1,2,2016
9630,25,2016,8,4,1,1609,16,1,99,2,63,1,3,69,2,9999,5,11,11,13,2,1,6,2,1,2016
9631,25,2016,8,4,1,1609,16,1,99,1,39,1,3,69,2,9999,5,6,6,8,2,1,6,2,1,2016
9632,25,2016,17,4,1,1607,16,1,99,1,38,1,1,999,99,9999,5,6,6,8,3,2,6,2,1,2016
9633,25,2016,20,4,1,1402,14,2,99,2,4,2,4,999,99,9999,5,1,1,1,4,3,6,2,1,2016
9634,25,2016,15,4,1,310,3,1,99,2,999,1,9,17,2,1987,5,16,12,18,3,2,2,2,1,2016
9635,26,2016,5,4,2,101,1,1,11,1,32,1,1,999,99,9999,5,5,5,7,1,1,6,2,1,2016
9636,26,2016,9,4,2,109,1,1,99,2,67,1,99,999,99,9999,5,12,11,14,2,1,6,2,1,2016
9637,26,2016,19,4,2,923,9,2,99,1,50,1,4,999,99,9999,5,9,9,11,4,3,6,1,2,2016
9638,26,2016,19,4,2,1304,13,2,99,2,13,2,3,69,3,1994,5,1,1,3,4,3,3,2,1,2016
9639,26,2016,19,4,2,1304,13,2,99,1,12,2,3,69,3,1994,5,1,1,3,4,3,3,2,1,2016
9640,26,2016,11,4,2,416,4,2,99,1,23,1,3,999,99,9999,5,3,3,5,2,1,6,2,1,2016
9641,27,2016,23,4,3,101,1,1,6,2,53,1,12,7,7,1990,5,9,9,11,4,3,3,2,1,2016
9642,27,2016,5,4,3,101,1,1,7,1,65,1,99,999,99,9999,5,12,11,14,1,1,6,1,2,2016
9643,27,2016,16,4,3,101,1,1,11,1,86,1,4,6,1,2016,5,15,11,17,3,2,5,2,1,2016
9644,27,2016,7,4,3,2001,20,2,99,1,13,2,6,30,8,9999,5,1,1,3,2,1,6,2,1,2016
9645,27,2016,14,4,3,505,5,1,99,1,22,1,16,999,99,9999,5,3,3,5,3,2,6,1,2,2016
9646,27,2016,11,4,3,614,6,2,99,2,3,2,99,69,6,1994,5,1,1,1,2,1,3,1,2,2016
9647,27,2016,14,4,3,1301,13,1,99,2,29,1,4,27,1,2013,5,4,4,6,3,2,5,2,1,2016
9648,27,2016,14,4,3,1301,13,1,99,2,46,1,4,27,1,2013,5,8,8,10,3,2,5,2,1,2016
9649,27,2016,23,4,3,1801,18,2,99,1,38,1,12,999,99,9999,5,6,6,8,4,3,6,2,1,2016
9650,27,2016,15,4,3,404,4,1,99,2,7,2,4,6,1,2016,5,1,1,2,3,2,5,2,1,2016
9651,27,2016,15,4,3,302,3,2,99,1,12,2,4,32,4,9999,5,1,1,3,3,2,6,2,1,2016
